GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJZAE001,AJ1TE001,AJ1TE002,AJ1TE003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2019-2021, 116th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Area Name,Tribal Census Tract Code,Tribal Block Group Code,Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Total,Occupied,Vacant
"G24000504015031","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401503","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4015.03, Baltimore County, Maryland",,,124375,721,721,0
"G24000504015032","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401503","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4015.03, Baltimore County, Maryland",,,101033,442,442,0
"G24000504015033","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401503","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4015.03, Baltimore County, Maryland",,,105697,512,495,17
"G24000504015034","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401503","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4015.03, Baltimore County, Maryland",,,84250,429,415,14
"G24000504015035","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401503","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4015.03, Baltimore County, Maryland",,,95065,652,605,47
"G24000504015041","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401504","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4015.04, Baltimore County, Maryland",,,78684,748,748,0
"G24000504015042","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401504","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4015.04, Baltimore County, Maryland",,,79189,945,910,35
"G24000504015043","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401504","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4015.04, Baltimore County, Maryland",,,94188,583,583,0
"G24000504015051","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401505","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4015.05, Baltimore County, Maryland",,,55192,338,330,8
"G24000504015052","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401505","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4015.05, Baltimore County, Maryland",,,63859,789,764,25
"G24000504015053","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401505","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4015.05, Baltimore County, Maryland",,,85500,455,446,9
"G24000504015061","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401506","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4015.06, Baltimore County, Maryland",,,69102,421,421,0
"G24000504015062","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401506","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4015.06, Baltimore County, Maryland",,,79415,869,840,29
"G24000504015063","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401506","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4015.06, Baltimore County, Maryland",,,63450,581,581,0
"G24000504015071","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401507","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4015.07, Baltimore County, Maryland",,,93077,326,326,0
"G24000504015072","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401507","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4015.07, Baltimore County, Maryland",,,59473,869,785,84
"G24000504015073","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401507","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4015.07, Baltimore County, Maryland",,,50100,409,348,61
"G24000504015074","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401507","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4015.07, Baltimore County, Maryland",,,56829,540,477,63
"G24000504022011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4022.01, Baltimore County, Maryland",,,92386,657,611,46
"G24000504022012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4022.01, Baltimore County, Maryland",,,100395,487,458,29
"G24000504022021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4022.02, Baltimore County, Maryland",,,128125,629,569,60
"G24000504023021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402302","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4023.02, Baltimore County, Maryland",,,86974,721,704,17
"G24000504023022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402302","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4023.02, Baltimore County, Maryland",,,74250,1225,1142,83
"G24000504023031","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402303","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4023.03, Baltimore County, Maryland",,,62292,542,542,0
"G24000504023032","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402303","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4023.03, Baltimore County, Maryland",,,90341,510,463,47
"G24000504023033","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402303","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4023.03, Baltimore County, Maryland",,,83313,564,525,39
"G24000504023034","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402303","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4023.03, Baltimore County, Maryland",,,56591,552,552,0
"G24000504023035","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402303","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4023.03, Baltimore County, Maryland",,,82014,557,541,16
"G24000504023041","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402304","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4023.04, Baltimore County, Maryland",,,51278,594,563,31
"G24000504023042","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402304","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4023.04, Baltimore County, Maryland",,,88113,361,333,28
"G24000504023043","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402304","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4023.04, Baltimore County, Maryland",,,62125,511,481,30
"G24000504023051","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402305","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4023.05, Baltimore County, Maryland",,,96250,300,288,12
"G24000504023052","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402305","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4023.05, Baltimore County, Maryland",,,46579,535,508,27
"G24000504023061","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402306","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4023.06, Baltimore County, Maryland",,,49653,1262,1195,67
"G24000504023062","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402306","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4023.06, Baltimore County, Maryland",,,49615,441,418,23
"G24000504023071","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402307","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4023.07, Baltimore County, Maryland",,,55019,695,645,50
"G24000504023072","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402307","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4023.07, Baltimore County, Maryland",,,69625,795,795,0
"G24000504023073","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402307","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4023.07, Baltimore County, Maryland",,,68872,1148,949,199
"G24000504024031","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402403","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4024.03, Baltimore County, Maryland",,,55956,353,341,12
"G24000504024032","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402403","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4024.03, Baltimore County, Maryland",,,76016,539,501,38
"G24000504024041","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402404","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4024.04, Baltimore County, Maryland",,,53715,819,782,37
"G24000504024042","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402404","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4024.04, Baltimore County, Maryland",,,55046,875,833,42
"G24000504024043","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402404","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4024.04, Baltimore County, Maryland",,,48232,644,568,76
"G24000504024051","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402405","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4024.05, Baltimore County, Maryland",,,70313,340,340,0
"G24000504024052","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402405","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4024.05, Baltimore County, Maryland",,,52757,1139,1053,86
"G24000504024061","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402406","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4024.06, Baltimore County, Maryland",,,61351,364,334,30
"G24000504024062","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402406","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4024.06, Baltimore County, Maryland",,,63917,1030,882,148
"G24000504024063","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402406","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4024.06, Baltimore County, Maryland",,,83020,1590,1254,336
"G24000504024071","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402407","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4024.07, Baltimore County, Maryland",,,85694,274,223,51
"G24000504024072","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402407","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4024.07, Baltimore County, Maryland",,,30167,340,320,20
"G24000504025031","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402503","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4025.03, Baltimore County, Maryland",,,46981,916,902,14
"G24000504025032","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402503","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4025.03, Baltimore County, Maryland",,,93287,585,557,28
"G24000504025033","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402503","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4025.03, Baltimore County, Maryland",,,42522,723,693,30
"G24000504025041","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402504","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4025.04, Baltimore County, Maryland",,,85709,844,823,21
"G24000504025042","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402504","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4025.04, Baltimore County, Maryland",,,105962,759,700,59
"G24000504025051","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402505","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4025.05, Baltimore County, Maryland",,,82462,367,367,0
"G24000504025052","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402505","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4025.05, Baltimore County, Maryland",,,51385,1041,1015,26
"G24000504025061","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402506","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4025.06, Baltimore County, Maryland",,,80943,763,734,29
"G24000504025062","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402506","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4025.06, Baltimore County, Maryland",,,108358,709,709,0
"G24000504025091","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402509","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4025.09, Baltimore County, Maryland",,,104396,1162,1162,0
"G24000504025092","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402509","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4025.09, Baltimore County, Maryland",,,92500,1689,1464,225
"G24000504025093","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402509","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4025.09, Baltimore County, Maryland",,,71194,1577,1528,49
"G24000504026021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402602","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4026.02, Baltimore County, Maryland",,,68050,363,363,0
"G24000504026022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402602","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4026.02, Baltimore County, Maryland",,,82708,378,367,11
"G24000504026031","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402603","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4026.03, Baltimore County, Maryland",,,120990,704,631,73
"G24000504026032","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402603","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4026.03, Baltimore County, Maryland",,,120735,918,836,82
"G24000504026033","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402603","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4026.03, Baltimore County, Maryland",,,90172,865,779,86
"G24000504026041","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402604","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4026.04, Baltimore County, Maryland",,,84474,887,870,17
"G24000504026042","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402604","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4026.04, Baltimore County, Maryland",,,87099,980,980,0
"G24000504026043","2014-2018",,,"Maryland","24","Baltimore County","005",,,"402604","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4026.04, Baltimore County, Maryland",,,110446,338,229,109
"G24000504031001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4031, Baltimore County, Maryland",,,70500,415,386,29
"G24000504031002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4031, Baltimore County, Maryland",,,77644,549,517,32
"G24000504032011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4032.01, Baltimore County, Maryland",,,81354,887,887,0
"G24000504032012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4032.01, Baltimore County, Maryland",,,68409,326,262,64
"G24000504032021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4032.02, Baltimore County, Maryland",,,71488,881,827,54
"G24000504033001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4033, Baltimore County, Maryland",,,108466,339,317,22
"G24000504033002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4033, Baltimore County, Maryland",,,74485,704,679,25
"G24000504034011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403401","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4034.01, Baltimore County, Maryland",,,60132,1137,1046,91
"G24000504034012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403401","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4034.01, Baltimore County, Maryland",,,79306,844,711,133
"G24000504034021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403402","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4034.02, Baltimore County, Maryland",,,41818,883,842,41
"G24000504034022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403402","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4034.02, Baltimore County, Maryland",,,68359,553,553,0
"G24000504034023","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403402","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4034.02, Baltimore County, Maryland",,,,214,214,0
"G24000504034024","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403402","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4034.02, Baltimore County, Maryland",,,51808,529,529,0
"G24000504035001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4035, Baltimore County, Maryland",,,100208,663,637,26
"G24000504035002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4035, Baltimore County, Maryland",,,86494,857,807,50
"G24000504035003","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4035, Baltimore County, Maryland",,,114470,342,342,0
"G24000504036011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403601","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4036.01, Baltimore County, Maryland",,,75083,365,365,0
"G24000504036012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403601","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4036.01, Baltimore County, Maryland",,,124722,404,376,28
"G24000504036013","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403601","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4036.01, Baltimore County, Maryland",,,71204,1276,1222,54
"G24000504036021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403602","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4036.02, Baltimore County, Maryland",,,79417,1263,1165,98
"G24000504036022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403602","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4036.02, Baltimore County, Maryland",,,119242,1104,1054,50
"G24000504037011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403701","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4037.01, Baltimore County, Maryland",,,68634,1193,1111,82
"G24000504037012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403701","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4037.01, Baltimore County, Maryland",,,156953,355,342,13
"G24000504037013","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403701","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4037.01, Baltimore County, Maryland",,,59464,464,454,10
"G24000504037014","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403701","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4037.01, Baltimore County, Maryland",,,147619,350,350,0
"G24000504037015","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403701","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4037.01, Baltimore County, Maryland",,,81034,1034,952,82
"G24000504037021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403702","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4037.02, Baltimore County, Maryland",,,93059,1008,891,117
"G24000504037022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403702","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4037.02, Baltimore County, Maryland",,,66696,1241,1161,80
"G24000504038011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403801","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4038.01, Baltimore County, Maryland",,,192188,654,624,30
"G24000504038021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403802","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4038.02, Baltimore County, Maryland",,,188472,585,585,0
"G24000504038022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403802","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4038.02, Baltimore County, Maryland",,,156736,572,485,87
"G24000504038031","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403803","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4038.03, Baltimore County, Maryland",,,82768,1264,1213,51
"G24000504038032","2014-2018",,,"Maryland","24","Baltimore County","005",,,"403803","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4038.03, Baltimore County, Maryland",,,125994,490,481,9
"G24000504041011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"404101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4041.01, Baltimore County, Maryland",,,127200,761,678,83
"G24000504041012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"404101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4041.01, Baltimore County, Maryland",,,90515,2182,1917,265
"G24000504041021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"404102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4041.02, Baltimore County, Maryland",,,81622,1137,1137,0
"G24000504041022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"404102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4041.02, Baltimore County, Maryland",,,53798,1159,1159,0
