,gis_join_match_code,state_code,county_name,county_code,census_tract_code,block_group_code,area_name,medhsinc,total,occupied,vacant,full_bg_int,occrate
521,G24000504044042,24,Baltimore County,5,404404,2,"Block Group 2, Census Tract 4044.04, Baltimore County, Maryland",99074.0,888,864,24,24000504044042,0.972972972972973
522,G24000504045011,24,Baltimore County,5,404501,1,"Block Group 1, Census Tract 4045.01, Baltimore County, Maryland",77571.0,726,726,0,24000504045011,1.0
523,G24000504045012,24,Baltimore County,5,404501,2,"Block Group 2, Census Tract 4045.01, Baltimore County, Maryland",59302.0,393,353,40,24000504045012,0.8982188295165394
524,G24000504045013,24,Baltimore County,5,404501,3,"Block Group 3, Census Tract 4045.01, Baltimore County, Maryland",122574.0,333,333,0,24000504045013,1.0
525,G24000504045014,24,Baltimore County,5,404501,4,"Block Group 4, Census Tract 4045.01, Baltimore County, Maryland",70744.0,1127,1105,22,24000504045014,0.9804791481810116
526,G24000504045021,24,Baltimore County,5,404502,1,"Block Group 1, Census Tract 4045.02, Baltimore County, Maryland",57440.0,720,607,113,24000504045021,0.8430555555555556
527,G24000504045022,24,Baltimore County,5,404502,2,"Block Group 2, Census Tract 4045.02, Baltimore County, Maryland",88000.0,278,278,0,24000504045022,1.0
528,G24000504045023,24,Baltimore County,5,404502,3,"Block Group 3, Census Tract 4045.02, Baltimore County, Maryland",43462.0,597,542,55,24000504045023,0.9078726968174204
529,G24000504046001,24,Baltimore County,5,404600,1,"Block Group 1, Census Tract 4046, Baltimore County, Maryland",117042.0,688,625,63,24000504046001,0.9084302325581395
530,G24000504046002,24,Baltimore County,5,404600,2,"Block Group 2, Census Tract 4046, Baltimore County, Maryland",84698.0,397,397,0,24000504046002,1.0
531,G24000504048001,24,Baltimore County,5,404800,1,"Block Group 1, Census Tract 4048, Baltimore County, Maryland",133750.0,425,417,8,24000504048001,0.9811764705882353
532,G24000504048002,24,Baltimore County,5,404800,2,"Block Group 2, Census Tract 4048, Baltimore County, Maryland",133375.0,315,315,0,24000504048002,1.0
533,G24000504049001,24,Baltimore County,5,404900,1,"Block Group 1, Census Tract 4049, Baltimore County, Maryland",124226.0,1030,1030,0,24000504049001,1.0
534,G24000504049002,24,Baltimore County,5,404900,2,"Block Group 2, Census Tract 4049, Baltimore County, Maryland",166908.0,477,477,0,24000504049002,1.0
535,G24000504049003,24,Baltimore County,5,404900,3,"Block Group 3, Census Tract 4049, Baltimore County, Maryland",162813.0,353,308,45,24000504049003,0.8725212464589235
536,G24000504050001,24,Baltimore County,5,405000,1,"Block Group 1, Census Tract 4050, Baltimore County, Maryland",112458.0,1095,1006,89,24000504050001,0.9187214611872146
537,G24000504050002,24,Baltimore County,5,405000,2,"Block Group 2, Census Tract 4050, Baltimore County, Maryland",106083.0,660,602,58,24000504050002,0.9121212121212121
538,G24000504060001,24,Baltimore County,5,406000,1,"Block Group 1, Census Tract 4060, Baltimore County, Maryland",97917.0,492,492,0,24000504060001,1.0
539,G24000504060002,24,Baltimore County,5,406000,2,"Block Group 2, Census Tract 4060, Baltimore County, Maryland",94681.0,376,376,0,24000504060002,1.0
540,G24000504060003,24,Baltimore County,5,406000,3,"Block Group 3, Census Tract 4060, Baltimore County, Maryland",131544.0,585,487,98,24000504060003,0.8324786324786325
541,G24000504060004,24,Baltimore County,5,406000,4,"Block Group 4, Census Tract 4060, Baltimore County, Maryland",115588.0,596,596,0,24000504060004,1.0
542,G24000504070011,24,Baltimore County,5,407001,1,"Block Group 1, Census Tract 4070.01, Baltimore County, Maryland",89353.0,594,583,11,24000504070011,0.9814814814814815
543,G24000504070012,24,Baltimore County,5,407001,2,"Block Group 2, Census Tract 4070.01, Baltimore County, Maryland",97875.0,644,597,47,24000504070012,0.9270186335403726
544,G24000504070021,24,Baltimore County,5,407002,1,"Block Group 1, Census Tract 4070.02, Baltimore County, Maryland",119500.0,668,618,50,24000504070021,0.9251497005988024
545,G24000504070022,24,Baltimore County,5,407002,2,"Block Group 2, Census Tract 4070.02, Baltimore County, Maryland",99444.0,769,726,43,24000504070022,0.9440832249674902
546,G24000504070023,24,Baltimore County,5,407002,3,"Block Group 3, Census Tract 4070.02, Baltimore County, Maryland",122396.0,574,525,49,24000504070023,0.9146341463414634
547,G24000504081001,24,Baltimore County,5,408100,1,"Block Group 1, Census Tract 4081, Baltimore County, Maryland",173750.0,394,394,0,24000504081001,1.0
548,G24000504081002,24,Baltimore County,5,408100,2,"Block Group 2, Census Tract 4081, Baltimore County, Maryland",158421.0,268,268,0,24000504081002,1.0
549,G24000504081003,24,Baltimore County,5,408100,3,"Block Group 3, Census Tract 4081, Baltimore County, Maryland",75231.0,1057,927,130,24000504081003,0.8770104068117314
550,G24000504081004,24,Baltimore County,5,408100,4,"Block Group 4, Census Tract 4081, Baltimore County, Maryland",147667.0,659,566,93,24000504081004,0.858877086494689
551,G24000504082001,24,Baltimore County,5,408200,1,"Block Group 1, Census Tract 4082, Baltimore County, Maryland",163750.0,379,355,24,24000504082001,0.9366754617414248
552,G24000504082002,24,Baltimore County,5,408200,2,"Block Group 2, Census Tract 4082, Baltimore County, Maryland",132313.0,374,367,7,24000504082002,0.9812834224598931
553,G24000504083021,24,Baltimore County,5,408302,1,"Block Group 1, Census Tract 4083.02, Baltimore County, Maryland",225156.0,303,271,32,24000504083021,0.8943894389438944
554,G24000504083022,24,Baltimore County,5,408302,2,"Block Group 2, Census Tract 4083.02, Baltimore County, Maryland",115268.0,940,899,41,24000504083022,0.9563829787234043
555,G24000504083031,24,Baltimore County,5,408303,1,"Block Group 1, Census Tract 4083.03, Baltimore County, Maryland",184188.0,672,651,21,24000504083031,0.96875
556,G24000504083032,24,Baltimore County,5,408303,2,"Block Group 2, Census Tract 4083.03, Baltimore County, Maryland",169716.0,489,443,46,24000504083032,0.9059304703476483
557,G24000504083041,24,Baltimore County,5,408304,1,"Block Group 1, Census Tract 4083.04, Baltimore County, Maryland",76458.0,1807,1726,81,24000504083041,0.9551743220807969
558,G24000504083042,24,Baltimore County,5,408304,2,"Block Group 2, Census Tract 4083.04, Baltimore County, Maryland",91083.0,290,290,0,24000504083042,1.0
559,G24000504083043,24,Baltimore County,5,408304,3,"Block Group 3, Census Tract 4083.04, Baltimore County, Maryland",106000.0,318,318,0,24000504083043,1.0
560,G24000504084001,24,Baltimore County,5,408400,1,"Block Group 1, Census Tract 4084, Baltimore County, Maryland",72000.0,639,552,87,24000504084001,0.863849765258216
561,G24000504085021,24,Baltimore County,5,408502,1,"Block Group 1, Census Tract 4085.02, Baltimore County, Maryland",80938.0,1120,1000,120,24000504085021,0.8928571428571429
562,G24000504085022,24,Baltimore County,5,408502,2,"Block Group 2, Census Tract 4085.02, Baltimore County, Maryland",102188.0,683,591,92,24000504085022,0.8653001464128843
563,G24000504085023,24,Baltimore County,5,408502,3,"Block Group 3, Census Tract 4085.02, Baltimore County, Maryland",124256.0,451,451,0,24000504085023,1.0
564,G24000504085031,24,Baltimore County,5,408503,1,"Block Group 1, Census Tract 4085.03, Baltimore County, Maryland",72701.0,849,849,0,24000504085031,1.0
565,G24000504085032,24,Baltimore County,5,408503,2,"Block Group 2, Census Tract 4085.03, Baltimore County, Maryland",72933.0,630,602,28,24000504085032,0.9555555555555556
566,G24000504085051,24,Baltimore County,5,408505,1,"Block Group 1, Census Tract 4085.05, Baltimore County, Maryland",116176.0,806,762,44,24000504085051,0.9454094292803971
567,G24000504085052,24,Baltimore County,5,408505,2,"Block Group 2, Census Tract 4085.05, Baltimore County, Maryland",82115.0,766,766,0,24000504085052,1.0
568,G24000504085061,24,Baltimore County,5,408506,1,"Block Group 1, Census Tract 4085.06, Baltimore County, Maryland",35556.0,1152,1098,54,24000504085061,0.953125
569,G24000504085062,24,Baltimore County,5,408506,2,"Block Group 2, Census Tract 4085.06, Baltimore County, Maryland",48558.0,1283,1283,0,24000504085062,1.0
570,G24000504085071,24,Baltimore County,5,408507,1,"Block Group 1, Census Tract 4085.07, Baltimore County, Maryland",68268.0,1018,949,69,24000504085071,0.9322200392927309
571,G24000504085072,24,Baltimore County,5,408507,2,"Block Group 2, Census Tract 4085.07, Baltimore County, Maryland",44559.0,1126,992,134,24000504085072,0.8809946714031972
572,G24000504085073,24,Baltimore County,5,408507,3,"Block Group 3, Census Tract 4085.07, Baltimore County, Maryland",73895.0,907,788,119,24000504085073,0.8687982359426681
573,G24000504086011,24,Baltimore County,5,408601,1,"Block Group 1, Census Tract 4086.01, Baltimore County, Maryland",123750.0,440,423,17,24000504086011,0.9613636363636363
574,G24000504086012,24,Baltimore County,5,408601,2,"Block Group 2, Census Tract 4086.01, Baltimore County, Maryland",109531.0,332,315,17,24000504086012,0.9487951807228916
575,G24000504086013,24,Baltimore County,5,408601,3,"Block Group 3, Census Tract 4086.01, Baltimore County, Maryland",103098.0,393,371,22,24000504086013,0.9440203562340967
576,G24000504086014,24,Baltimore County,5,408601,4,"Block Group 4, Census Tract 4086.01, Baltimore County, Maryland",93500.0,364,364,0,24000504086014,1.0
577,G24000504086021,24,Baltimore County,5,408602,1,"Block Group 1, Census Tract 4086.02, Baltimore County, Maryland",106375.0,461,427,34,24000504086021,0.9262472885032538
578,G24000504086022,24,Baltimore County,5,408602,2,"Block Group 2, Census Tract 4086.02, Baltimore County, Maryland",113906.0,392,375,17,24000504086022,0.9566326530612245
579,G24000504087021,24,Baltimore County,5,408702,1,"Block Group 1, Census Tract 4087.02, Baltimore County, Maryland",88875.0,739,739,0,24000504087021,1.0
580,G24000504087022,24,Baltimore County,5,408702,2,"Block Group 2, Census Tract 4087.02, Baltimore County, Maryland",165511.0,255,255,0,24000504087022,1.0
581,G24000504087031,24,Baltimore County,5,408703,1,"Block Group 1, Census Tract 4087.03, Baltimore County, Maryland",161934.0,416,416,0,24000504087031,1.0
582,G24000504087032,24,Baltimore County,5,408703,2,"Block Group 2, Census Tract 4087.03, Baltimore County, Maryland",96313.0,979,907,72,24000504087032,0.9264555669050051
583,G24000504087033,24,Baltimore County,5,408703,3,"Block Group 3, Census Tract 4087.03, Baltimore County, Maryland",120625.0,458,401,57,24000504087033,0.8755458515283843
584,G24000504087034,24,Baltimore County,5,408703,4,"Block Group 4, Census Tract 4087.03, Baltimore County, Maryland",66799.0,985,939,46,24000504087034,0.9532994923857868
585,G24000504087041,24,Baltimore County,5,408704,1,"Block Group 1, Census Tract 4087.04, Baltimore County, Maryland",106000.0,862,862,0,24000504087041,1.0
586,G24000504087042,24,Baltimore County,5,408704,2,"Block Group 2, Census Tract 4087.04, Baltimore County, Maryland",132596.0,863,791,72,24000504087042,0.9165701042873696
587,G24000504087043,24,Baltimore County,5,408704,3,"Block Group 3, Census Tract 4087.04, Baltimore County, Maryland",129219.0,419,405,14,24000504087043,0.9665871121718377
588,G24000504088001,24,Baltimore County,5,408800,1,"Block Group 1, Census Tract 4088, Baltimore County, Maryland",83777.0,542,489,53,24000504088001,0.9022140221402214
589,G24000504088002,24,Baltimore County,5,408800,2,"Block Group 2, Census Tract 4088, Baltimore County, Maryland",108542.0,519,493,26,24000504088002,0.9499036608863198
590,G24000504089001,24,Baltimore County,5,408900,1,"Block Group 1, Census Tract 4089, Baltimore County, Maryland",96420.0,626,617,9,24000504089001,0.9856230031948882
591,G24000504089002,24,Baltimore County,5,408900,2,"Block Group 2, Census Tract 4089, Baltimore County, Maryland",137857.0,574,524,50,24000504089002,0.9128919860627178
592,G24000504101001,24,Baltimore County,5,410100,1,"Block Group 1, Census Tract 4101, Baltimore County, Maryland",134556.0,258,245,13,24000504101001,0.9496124031007752
593,G24000504101002,24,Baltimore County,5,410100,2,"Block Group 2, Census Tract 4101, Baltimore County, Maryland",133750.0,397,294,103,24000504101002,0.7405541561712846
594,G24000504101003,24,Baltimore County,5,410100,3,"Block Group 3, Census Tract 4101, Baltimore County, Maryland",192764.0,713,677,36,24000504101003,0.9495091164095372
595,G24000504101004,24,Baltimore County,5,410100,4,"Block Group 4, Census Tract 4101, Baltimore County, Maryland",100139.0,791,791,0,24000504101004,1.0
596,G24000504102001,24,Baltimore County,5,410200,1,"Block Group 1, Census Tract 4102, Baltimore County, Maryland",127969.0,643,621,22,24000504102001,0.9657853810264385
597,G24000504102002,24,Baltimore County,5,410200,2,"Block Group 2, Census Tract 4102, Baltimore County, Maryland",145625.0,641,620,21,24000504102002,0.9672386895475819
598,G24000504102003,24,Baltimore County,5,410200,3,"Block Group 3, Census Tract 4102, Baltimore County, Maryland",167813.0,454,432,22,24000504102003,0.9515418502202643
599,G24000504111011,24,Baltimore County,5,411101,1,"Block Group 1, Census Tract 4111.01, Baltimore County, Maryland",116528.0,844,844,0,24000504111011,1.0
600,G24000504111021,24,Baltimore County,5,411102,1,"Block Group 1, Census Tract 4111.02, Baltimore County, Maryland",109688.0,382,340,42,24000504111021,0.8900523560209425
601,G24000504111022,24,Baltimore County,5,411102,2,"Block Group 2, Census Tract 4111.02, Baltimore County, Maryland",71750.0,242,223,19,24000504111022,0.9214876033057852
602,G24000504111023,24,Baltimore County,5,411102,3,"Block Group 3, Census Tract 4111.02, Baltimore County, Maryland",124205.0,570,533,37,24000504111023,0.9350877192982456
603,G24000504112011,24,Baltimore County,5,411201,1,"Block Group 1, Census Tract 4112.01, Baltimore County, Maryland",142375.0,399,399,0,24000504112011,1.0
604,G24000504112012,24,Baltimore County,5,411201,2,"Block Group 2, Census Tract 4112.01, Baltimore County, Maryland",140781.0,277,277,0,24000504112012,1.0
605,G24000504112013,24,Baltimore County,5,411201,3,"Block Group 3, Census Tract 4112.01, Baltimore County, Maryland",121250.0,259,259,0,24000504112013,1.0
606,G24000504112014,24,Baltimore County,5,411201,4,"Block Group 4, Census Tract 4112.01, Baltimore County, Maryland",135250.0,300,276,24,24000504112014,0.92
607,G24000504112021,24,Baltimore County,5,411202,1,"Block Group 1, Census Tract 4112.02, Baltimore County, Maryland",158125.0,564,564,0,24000504112021,1.0
608,G24000504112022,24,Baltimore County,5,411202,2,"Block Group 2, Census Tract 4112.02, Baltimore County, Maryland",90875.0,670,605,65,24000504112022,0.9029850746268657
609,G24000504112023,24,Baltimore County,5,411202,3,"Block Group 3, Census Tract 4112.02, Baltimore County, Maryland",110735.0,368,338,30,24000504112023,0.9184782608695652
610,G24000504113021,24,Baltimore County,5,411302,1,"Block Group 1, Census Tract 4113.02, Baltimore County, Maryland",108542.0,1243,1129,114,24000504113021,0.9082864038616251
611,G24000504113031,24,Baltimore County,5,411303,1,"Block Group 1, Census Tract 4113.03, Baltimore County, Maryland",58324.0,868,785,83,24000504113031,0.9043778801843319
612,G24000504113032,24,Baltimore County,5,411303,2,"Block Group 2, Census Tract 4113.03, Baltimore County, Maryland",101447.0,498,498,0,24000504113032,1.0
613,G24000504113033,24,Baltimore County,5,411303,3,"Block Group 3, Census Tract 4113.03, Baltimore County, Maryland",69931.0,873,838,35,24000504113033,0.9599083619702177
614,G24000504113034,24,Baltimore County,5,411303,4,"Block Group 4, Census Tract 4113.03, Baltimore County, Maryland",95581.0,481,456,25,24000504113034,0.9480249480249481
615,G24000504113061,24,Baltimore County,5,411306,1,"Block Group 1, Census Tract 4113.06, Baltimore County, Maryland",80025.0,678,637,41,24000504113061,0.93952802359882
616,G24000504113062,24,Baltimore County,5,411306,2,"Block Group 2, Census Tract 4113.06, Baltimore County, Maryland",91786.0,1050,890,160,24000504113062,0.8476190476190476
617,G24000504113063,24,Baltimore County,5,411306,3,"Block Group 3, Census Tract 4113.06, Baltimore County, Maryland",108309.0,539,539,0,24000504113063,1.0
618,G24000504113071,24,Baltimore County,5,411307,1,"Block Group 1, Census Tract 4113.07, Baltimore County, Maryland",83427.0,883,783,100,24000504113071,0.8867497168742922
619,G24000504113072,24,Baltimore County,5,411307,2,"Block Group 2, Census Tract 4113.07, Baltimore County, Maryland",77500.0,687,666,21,24000504113072,0.9694323144104804
620,G24000504113081,24,Baltimore County,5,411308,1,"Block Group 1, Census Tract 4113.08, Baltimore County, Maryland",76887.0,455,436,19,24000504113081,0.9582417582417583
